,album,almond,altar,antenna,armor,bean,beanie,beet,bottle,bread,bun,butter,cabbage,can,coaster,coat,coin,deer,dryer,fire,foot,fossil,frame,gate,gift,goggles,graffiti,grill,hamster,handkerchief,jet,ketchup,knot,leash,leopard,lizard,lobster,man,meat,missile,mitten,money,napkin,net,notebook,organ,outlet,oyster,parachute,parrot,pea,peeler,pickle,pocket,puddle,raisin,raspberry,recorder,rock,root,rose,sandal,seal,ship,taxi,treasure,trumpet,van,volleyball,wall,whip,yacht
seal,0.1757020656100743,0.21623294739574828,0.10657288763517059,0.14364890934548946,0.23527694599591342,0.1789688450119008,0.16173188692119456,0.1615000970334307,0.12656768290886722,0.13962251649180923,0.2139063409688413,0.1964375929903711,0.17464527916745842,0.210515907932443,0.19227089503485972,0.30007141764034284,0.2429343905089424,0.1328514502454089,0.14230997212976393,0.21079481274752954,0.17328600786209625,0.0794860186143912,0.13530525624616319,0.16254440491112188,0.17882098457799234,0.17101247226683713,0.11577690203758217,0.1267442859472122,0.1281514236807031,0.18523194542334886,0.12790509704466946,0.18815585911401111,0.185778811816114,0.03509871864598435,0.10941339602541666,0.0487164108499305,0.09093323688740163,0.2741000416715247,0.1663875672633378,0.059837283730693636,0.16292149051926896,0.21412364398861994,0.17642049635380153,0.14952738389453568,0.2424914635163825,0.21763195764743737,0.09853495740314644,0.10417198247063308,0.12055708315479008,0.11775518628328052,0.22529204612763687,0.07577752022674411,0.14367816091954033,0.25713072856594676,0.115507158758819,0.09816560256045115,0.10319949779157811,0.18158141492150537,0.2576803914391601,0.20151004583867704,0.21216140284166463,0.061616142869622914,0.0,0.18699542284693538,0.10956287082762017,0.07960364747119397,0.14657872350839463,0.14826555785601903,0.10275213286252627,0.28854449620395595,0.3314967825626134,0.15661592651847034
ship,0.23785953669380566,0.30003864263326974,0.23402001383809845,0.2375689650017867,0.3568132502869349,0.2043555877989317,0.20691501470411244,0.11075036283410022,0.20796039702975244,0.1750024395679518,0.24179767778486438,0.1481924528200329,0.11547737233906141,0.20550976445480218,0.15964050064823399,0.24224090899393114,0.211624380064393,0.2494013886827381,0.26753163823268167,0.17411913212570884,0.08237853842943599,0.18400315273378876,0.1510389353018513,0.12422250403897284,0.05225645779980248,0.2420859024560974,0.13932565068108227,0.24988517771870156,0.1135658326333272,0.06389129640276558,0.11245335453431504,0.04995249643720301,0.2842793282453484,0.1382725155678609,0.14169888096412409,0.20040857567420833,0.16156676054100594,0.33965713740609793,0.15518052613418432,0.16137141515463238,0.1967261364329167,0.29113642907181725,0.1481689259958051,0.1957872021600764,0.20643028582517564,0.3042613035019477,0.18059455575210526,0.11495574668097353,0.09868838262674184,0.12586676593834456,0.11346709363983243,0.13575938880393568,0.11308591583302063,0.16100781243859075,0.1899761646337892,0.2231125616215235,0.214023689415067,0.24472869688047982,0.2999292822142965,0.30347396685300754,0.3667622097427373,0.22204079666591414,0.18699542284693538,0.0,0.09435460221848901,0.1216199565678826,0.14980732182547452,0.21344393812493023,0.21247011452056197,0.39956415139989243,0.18406950402780875,0.18755553629761257
taxi,0.18476613072003267,0.18714708841312322,0.15946314110183724,0.1303483265181654,0.24851434188381527,0.1552840084816831,0.13828318031399145,0.07483486643231962,0.10489799554923496,0.14454917353195917,0.1782694776386442,0.09782033558928072,0.06825619812296169,0.08154236032079798,0.0768256705467888,0.14481388950586327,0.15421153907173302,0.17167893180983063,0.14476844077144946,0.15703083394149409,0.09997950346629236,0.11401714388395501,0.1558481929826918,0.058028936577980805,0.0626330940245916,0.12182476055867719,0.05802003714131321,0.17111640902612169,0.0697523466746004,0.05348242362433675,0.10428410845911051,0.048416936283480205,0.13328466096641667,0.11244010004459726,0.1274440163732189,0.14507806988439165,0.09382215153876505,0.272536490423819,0.11177248603747003,0.11849433421788491,0.13613157441863977,0.2072205258888723,0.08644083599274666,0.13876551188174446,0.13485758196308062,0.1895866962996604,0.08399227453562563,0.07911316414530345,0.07032741050256297,0.07277036423474648,0.11021552165119919,0.09984996907152999,0.06986185232948872,0.07140232317256079,0.10421106785958023,0.1568622067252896,0.14248928104901948,0.16242711984260993,0.14046176923347187,0.19979013946620094,0.265711838255844,0.10889744021866554,0.10956287082762017,0.09435460221848901,0.0,0.1027531190890838,0.08267188548808957,0.17138507086716992,0.16129080057455014,0.36225677744844076,0.2364409727730924,0.06483499739909404
treasure,0.19386770433040623,0.1983244728146597,0.08789941496815423,0.12044565544998465,0.2154461787845322,0.15595465352155302,0.15788921027711833,0.12872738428031283,0.14042614855247193,0.06230273259292307,0.18318192276279333,0.15595465352155313,0.11558591826150344,0.1746568954559372,0.1316010690589352,0.2151998511828349,0.159540266160341,0.07080147601448417,0.10182461473963267,0.22577517233710898,0.12563419569449763,0.14535649851056853,0.12179723266559772,0.11051399595340738,0.13031612789637292,0.16781115853731732,0.10545105386362918,0.10646637907011769,0.12456313140026443,0.14766643085643671,0.04655450662934957,0.12733619142382946,0.16583768506896956,0.07397421519667569,0.09124867519679047,0.055144280752292496,0.10692592730826089,0.2632694927931706,0.1526361878937036,0.0918256958727951,0.13446803708649901,0.21913363134787345,0.13428014346376804,0.09679304311897396,0.1542928147218363,0.1481354868051561,0.07678775660485593,0.050978108173414416,0.06844011767789737,0.0703001505741554,0.22230034465309056,0.12439072749016045,0.14006764143294026,0.22512687009803045,0.12688997432829419,0.07524749866834979,0.07604515992276739,0.09644317783411172,0.21324021665613113,0.15341771180786679,0.16090300344149255,0.08243124882295494,0.07960364747119397,0.1216199565678826,0.1027531190890838,0.0,0.11322280986677657,0.1526361878937036,0.12990801965651,0.2514965216309908,0.2547181565488058,0.12857561788059801
trumpet,0.08603935192124212,0.0766651512804376,0.09062063715181101,0.06926951652228686,0.14068516239840423,0.06631265733361924,0.09599407325831599,0.04195559622058331,0.05018423284540785,0.06493966229428183,0.05007461659159529,0.025717555478559362,0.08022357347041742,0.08714552206197068,0.10668501985501966,0.15353367491895165,0.13361682021116228,0.15131577568752674,0.14044964333527354,0.20598139231613044,0.094302760410654,0.1258514928187855,0.1054758546891097,0.0928485526463333,0.0996675261617378,0.14452143485707725,0.08569951054373104,0.17277575702495296,0.05190647500056955,0.11981781977191697,0.10769726075460517,0.07620658263046509,0.07306188924087031,0.18197381515482558,0.056020697821982046,0.13307469414411954,0.06535529143940022,0.1447823296685592,0.03981911786549319,0.0737426500815146,0.043897490274146245,0.10816923725483707,0.0475050019323191,0.06605982621321427,0.08026580465095146,0.12833312605517233,0.06552653513711348,0.09572334496925816,0.051559297799026904,0.025177282984778615,0.10289104938489024,0.0650870358164013,0.0677808278698897,0.0757485562165977,0.03830018065917562,0.14966859654457842,0.13105798968656435,0.1483721098513825,0.1857743352025617,0.14125161451581492,0.24325503485528166,0.07423867685829011,0.14657872350839463,0.14980732182547452,0.08267188548808957,0.11322280986677657,0.0,0.11562287171821739,0.10935627724140073,0.27253471066631063,0.19303543675606738,0.1059263851326413
van,0.048658575983099084,0.07322593799624222,0.1924081565927508,0.07683020901855897,0.12499630287678443,0.07276994027944239,0.09826564225886258,0.12785291412422795,0.09372557504179035,0.10927624269057834,0.07276994027944239,0.12785291412422795,0.11277285227411593,0.13983295064820223,0.2873482590772366,0.36191149076442075,0.2418007125553706,0.21125427692557197,0.1689316495169586,0.17048493799374687,0.2241609936823773,0.11608310461995863,0.09700325096901408,0.18365772250007684,0.20327199735161738,0.17789829970848636,0.16440510442168244,0.23628559288774076,0.09536886637552366,0.2053377476952266,0.14271219606365892,0.2055386534457253,0.1249595478606379,0.1736269509321171,0.10433141049703987,0.12429522602432752,0.10820116375987077,0.06845902127640002,0.09523809523809523,0.07098965340011654,0.08566313387138058,0.09826564225886247,0.10415797817648542,0.12361586325063556,0.23063872809538777,0.21266401124826428,0.14674603543708742,0.19082640628731273,0.15192046326170006,0.1310143531554917,0.18572263997602223,0.11428571428571432,0.17846890686821704,0.2251937820818194,0.10413648998777258,0.13827546983081662,0.11730542267545419,0.26881250761269293,0.31339343767440486,0.2973519474770562,0.29613312947079884,0.06951578960152915,0.14826555785601903,0.21344393812493023,0.17138507086716992,0.1526361878937036,0.11562287171821739,0.0,0.08252768966807289,0.33633265345026564,0.2973519474770562,0.16333997346592444
volleyball,0.04090256229552036,0.10283834084211196,0.1037753570783786,0.100327074886847,0.1019066760138948,0.11560069271675055,0.0993957785888605,0.14028160361767839,0.045466050908239186,0.08906637423931985,0.099146752116132,0.12382766301705983,0.10333099955049585,0.17022800916430825,0.19476746678110224,0.22636940020981522,0.15909717414110347,0.14788532087151973,0.09115247478370814,0.10797028232888284,0.17959666222927506,0.06873609835431393,0.07519124068203398,0.12213580599725882,0.18355471656285316,0.09123813026905148,0.09264524038984945,0.11782527547872945,0.13931869993920687,0.18762410861096201,0.1697030969242278,0.182581424810923,0.17706807557612636,0.12060586680460639,0.09174875093876833,0.10105090503138181,0.11520152682326013,0.17713836204134903,0.1422700726664311,0.034913840857957346,0.10848426966802194,0.11173282271778018,0.13857276964635945,0.1714460954096344,0.14419749328977294,0.1167435040178767,0.06866120046145863,0.12984474254065992,0.08519194102838279,0.08015891542690112,0.16517024096080657,0.06545843738282775,0.0851590374284581,0.18187290550030988,0.04571009852289343,0.09568721462108676,0.06760547797829997,0.1563207849881506,0.193593680306135,0.1997968709126744,0.1589863168197756,0.0786066220140551,0.10275213286252627,0.21247011452056197,0.16129080057455014,0.12990801965651,0.10935627724140073,0.08252768966807289,0.0,0.1414022073005945,0.19105148152374174,0.11189029596621336
wall,0.2330136890973622,0.2812957282306817,0.18893148003964766,0.27514194042219453,0.16117353614831775,0.32421461890459236,0.2771095289926929,0.3782774493922251,0.2375799034195617,0.2325484258996432,0.28817273191283743,0.34223556240047004,0.3033635253363006,0.334542874889328,0.2397246258299568,0.19689949931457296,0.1674279213077683,0.20865887546688755,0.15667307299577005,0.24331723467529032,0.29944725609333644,0.2614129894959213,0.19429714572208379,0.2545137688143827,0.36283721945472314,0.2124501008127312,0.2049861245744221,0.1404010049836918,0.3542710870557991,0.32606693224288674,0.39159531843878836,0.3550234031453362,0.3865467165545665,0.2810983573078696,0.30598892217285967,0.29445128591580605,0.36343082645960667,0.3817666704481658,0.3550275082826525,0.19273318625086522,0.2719181289105089,0.2500855861512983,0.31833355724646095,0.36348648678858353,0.1658639797274727,0.10131521758798823,0.1820240209099947,0.23469194850827213,0.17643517905701045,0.20434914168618057,0.3633516662101193,0.26155323412071807,0.20554135409441732,0.34565352621377754,0.2202682183108431,0.18984588264987878,0.17285425352993344,0.1322583326989304,0.18316299938646896,0.17626939470980973,0.09243748161868082,0.2876638066355319,0.28854449620395595,0.39956415139989243,0.36225677744844076,0.2514965216309908,0.27253471066631063,0.33633265345026564,0.1414022073005945,0.0,0.17626939470980973,0.23748966016936934
whip,0.21665054819935992,0.2965475418873408,0.3071796769724492,0.29525418293780104,0.19721950588026238,0.20979447055777833,0.16769217328685404,0.19098005319010625,0.2522518654471462,0.18482237327880746,0.24742330529312218,0.2286088879254502,0.21208101524927558,0.25339477979409364,0.2062492062488096,0.16923076923076918,0.13846153846153864,0.20973667108219052,0.1917096231345239,0.15000000000000013,0.17320165359503947,0.3023313300472007,0.10474576549209669,0.14167629840509666,0.16091886991951554,0.24839442426507574,0.11755890277235159,0.17434811758960111,0.27768488148538484,0.18571350250664242,0.34453474295249875,0.20602012594522245,0.3989491403197811,0.3071796769724491,0.2616298515036811,0.33704696511939913,0.34133617970241137,0.34545454545454546,0.19976194018220284,0.20569582800600938,0.21628998418490974,0.22411982255554197,0.195491427918141,0.3354603825009329,0.12913642782319912,0.18126840260594035,0.2222572913037163,0.2160705040978147,0.11718305944633023,0.14541154432590853,0.10904545570494995,0.1802439387232322,0.11485222135605289,0.2122144577322702,0.23212414197779774,0.205295604898304,0.17326903583924147,0.14791833403855847,0.1791772420308999,0.18000000000000027,0.2363246763185285,0.3516454393129972,0.3314967825626134,0.18406950402780875,0.2364409727730924,0.2547181565488058,0.19303543675606738,0.2973519474770562,0.19105148152374174,0.17626939470980973,0.0,0.19370962633387068
yacht,0.12943040821459117,0.12648424034841887,0.1652211610992147,0.09245436736386237,0.12746205597228288,0.15509509009317435,0.11453486377910593,0.1358927057771101,0.07681381765500495,0.1395688124672816,0.15509509009317435,0.1358927057771101,0.08242546503791648,0.06866573533193632,0.13155295566326897,0.14424877575844097,0.11284506110737458,0.1476136439383844,0.0719223496926561,0.12226617550269447,0.1994267035453563,0.12554636283816167,0.13534349801438916,0.05716172992005819,0.1513315752084945,0.08359360623076384,0.05923490546028132,0.1280120571311829,0.1214916779104045,0.10437260118953495,0.17239411139763228,0.11784431464811551,0.12508668945382173,0.14557930606625502,0.16188869739422118,0.1798501722792878,0.15212222955485888,0.22061690002353418,0.14341949664368459,0.10886721132099297,0.12194646560744427,0.1433304779651513,0.09468668485349241,0.1659445333160534,0.12521261086451618,0.10949118343446373,0.0661407904529644,0.12297312677225458,0.08020745667160989,0.07289493069889386,0.1484083529453022,0.12349901982144473,0.07132989661584321,0.08918447992133904,0.09254629747726395,0.1177598217143897,0.09774152718924611,0.12534979013990233,0.06433259923812429,0.19370962633387057,0.20614337986426468,0.11445745101626759,0.15661592651847034,0.18755553629761257,0.06483499739909404,0.12857561788059801,0.1059263851326413,0.16333997346592444,0.11189029596621336,0.23748966016936934,0.19370962633387068,0.0
