,baby,badge,ball,baseball,bell,bike,binoculars,blind,bubble,cape,cheese,cigar,coconut,crayon,dart,donkey,drill,earplug,foam,freezer,goose,guitar,hair,handle,hat,heater,hole,honey,hose,lantern,lego,magnet,mailbox,makeup,marble,microphone,motorcycle,muffin,painting,pants,pear,perfume,petal,pie,puppet,rabbit,raincoat,saddle,sand,satellite,seagull,seahorse,shield,ski,skin,spaghetti,stair,submarine,sunflower,swan,switch,table,tea,teapot,thorn,tie,toast,treadmill,triangle,velcro,yogurt,zipper
tea,0.1214972736812977,0.15269907901112267,0.20741060703223868,0.10545595177771194,0.15983194958319402,0.145837156482036,0.10560383156884645,0.10598427099869379,0.16102579466286704,0.09157584708313271,0.10564840610886961,0.10011334982088116,0.14082736077621016,0.09371278783042103,0.08125284534544097,0.13818718334163493,0.12001391850432774,0.08053948603602012,0.2600599266040564,0.1263518477606398,0.1798388208031354,0.07926612691185142,0.17148198679400795,0.12250330559479461,0.1147914530385511,0.06114245019240272,0.271709476450129,0.14071716612835838,0.2484603332529789,0.15178932584086524,0.2146697345842603,0.10886721132099342,0.07994299410717576,0.1156098009143014,0.15348544181090318,0.1422100041501141,0.09829121144953734,0.1813696763943593,0.06599386216967495,0.1078175112409443,0.09808793214013367,0.21575033684088774,0.08029721858237049,0.14582914874291397,0.11802215194394594,0.06441478576527881,0.09049041097386823,0.10198619107019957,0.11433163691476145,0.06589667616058503,0.08127217701275136,0.12152446416994134,0.08748712964578298,0.08040169818996279,0.07638941283442591,0.04685549552539359,0.08599232712225136,0.1038207462220736,0.1280438788054704,0.15638155292744815,0.11965145383356945,0.06812047302004898,0.0,0.04582725211910743,0.15009144445159295,0.08040169818996279,0.0950082144384875,0.08493660466168995,0.10613072184634387,0.1545972070350483,0.15865323844083346,0.09808793214013367
teapot,0.14466279655230052,0.11324375747144222,0.17611415912890038,0.10026741940866657,0.14480418628852498,0.1263790692437644,0.101277827279598,0.10068045589465435,0.11720218740289834,0.09310938207225017,0.12389536172069626,0.15203593106726687,0.13975504048304277,0.1481821394534074,0.07977275533801842,0.15010128621613972,0.19725460696183295,0.11527583840766331,0.23716881165527737,0.1819149445841607,0.18895327419201668,0.1201280274624944,0.21950745732671495,0.11152819345251697,0.0643026087421894,0.0643026087421894,0.2953971620790363,0.16633475628413763,0.2640371764543554,0.14660919733748856,0.26019180522002494,0.08019119515150941,0.06502371644524352,0.1022641545302948,0.14115268717159923,0.16203980871566326,0.10433696075659671,0.14023770711968553,0.09175123181155664,0.053188562797772954,0.11726517049525043,0.1760807228820218,0.05014549154958092,0.12561710072448562,0.03664149325465116,0.05988955881038749,0.14712155717031505,0.09879365498015724,0.0988710540378982,0.06439184755947258,0.1179658795016374,0.15863741425769906,0.12337796031231318,0.11195559666972232,0.09813028437738358,0.03788794646655613,0.11543058260688666,0.08943573937515403,0.12198571144366288,0.1436511614223246,0.1356129744543083,0.07815333785984635,0.04582725211910743,0.0,0.1841983521505164,0.09395469660221678,0.08450313768953621,0.11520834918255163,0.14112906773175737,0.19635376394381532,0.19927010651306587,0.09372557504179035
thorn,0.23004229907272566,0.20763691749698054,0.11507547305686228,0.1127087834023861,0.14906481556115703,0.26398120525989943,0.13112486419833158,0.1054350659806863,0.18985435956074637,0.24525834313193584,0.18392832896797295,0.12058772300330256,0.16992668700971958,0.11351458499912714,0.07813697625400717,0.24388733081781222,0.06606007063429675,0.0996763880424768,0.192028607892068,0.1405563427753338,0.23855074357092665,0.11617472809897678,0.09407746234843195,0.10797164680715576,0.18749893859582722,0.15948166061637292,0.1611738523992945,0.15924632867913135,0.15590177904496594,0.12583293949897234,0.15411645476817748,0.15049879500818275,0.13864435589310653,0.2155749861736972,0.11584437986841312,0.11821387085825763,0.10315638429199836,0.17986775740077798,0.1283099556763625,0.17630743233240231,0.08652952057482577,0.2753920253670702,0.12016003176338641,0.2467894031490553,0.2295453155478585,0.09764274017940877,0.07534279016775469,0.12067671883179498,0.13085920611209756,0.1175399131729089,0.14166016748773014,0.08613237853986766,0.1254626499798407,0.24325101149123207,0.13627506621281626,0.15348503145272796,0.07101275184404465,0.13709853952998585,0.09596806679595193,0.09369410554076696,0.14487051671912465,0.11837280603383493,0.15009144445159295,0.1841983521505164,0.0,0.15593382050945115,0.09043608114997814,0.059275010278223905,0.12661727906796072,0.09411313286769607,0.16517986904061788,0.17216737802093596
tie,0.1043184700398585,0.18087630298192048,0.16489109479930852,0.09130222073136007,0.14969549200237287,0.07437533149774833,0.06716671499936211,0.10283981133260045,0.1282361768514816,0.09039657541711377,0.20384771573674443,0.056640765939978355,0.09184116188437341,0.03910140717261912,0.11240310988282876,0.10589153734331558,0.15279638387366434,0.07099317882567102,0.18739931199779292,0.18428029009489355,0.20134066909028392,0.04663181766480762,0.09848603638722653,0.0908574968245921,0.08505013546650264,0.08505013546650264,0.15636777327442886,0.08058289315255496,0.14406790662965963,0.20524007603083816,0.10478732256328649,0.10542597884291438,0.06715143630106679,0.08725625211075216,0.10789725857076338,0.06643455989932257,0.040480309535011916,0.15116712631149665,0.07937896632648167,0.19619923020134045,0.10662768280856272,0.2467442403645742,0.08620128178885289,0.04476429739841015,0.13966747708116667,0.05367163213557946,0.06306154724879343,0.09408694606559942,0.17008161327346416,0.037902641528591685,0.07762931233467851,0.11607111480315169,0.1591781000845024,0.14851485148514854,0.13763068313390092,0.0638547655689905,0.1479773799989721,0.1343176445173092,0.0796956113791022,0.10935267439957286,0.17424163138330384,0.05469640074037696,0.08040169818996279,0.09395469660221678,0.15593382050945115,0.0,0.13244061828715803,0.11665122543087192,0.040396578277130724,0.09666185623533052,0.10918874197166084,0.14546995746906
toast,0.2449424083424011,0.18062720083068973,0.15507617809317686,0.113815584249776,0.19074753559949909,0.20966983555914676,0.13109153020755804,0.14716560188430172,0.18322951192449444,0.17294808513100235,0.10134057025454457,0.11935425602116723,0.1161853349680606,0.16065781902718101,0.06956659577237745,0.21197283049911375,0.15127103669583397,0.11797444125213441,0.20918194623135433,0.13745518095573372,0.14027857582744763,0.11800575845600192,0.1544833032901044,0.13375729385318968,0.11232457045148536,0.08896469072652446,0.19635827845614728,0.18719262511750379,0.14380761074694792,0.17963342058778242,0.1949951647317213,0.15621579917694162,0.12549385947596337,0.19010596953200276,0.18472921553051813,0.1488144930347458,0.08848430756853998,0.1961722893074913,0.14727235844260966,0.10512098026830008,0.11937517153373367,0.26075546480154965,0.08568107217538201,0.21957022611239374,0.11672800382828907,0.0971732340102972,0.10251272507468434,0.10276322918525815,0.1185411911694565,0.08143495187897054,0.1118533440263898,0.06056446855974407,0.11802165169314427,0.11424007181765794,0.0881277265543482,0.07215557990062216,0.04998860284051865,0.1525020424189275,0.08991434167924173,0.11841080749759036,0.0800275093216537,0.12085437232072349,0.0950082144384875,0.08450313768953621,0.09043608114997814,0.13244061828715803,0.0,0.11792468163075875,0.15671366860866276,0.12472627754551513,0.1537553124168326,0.11937517153373367
treadmill,0.12330957092605466,0.1237942670317167,0.07347641910961267,0.04668382478400235,0.04723314175304272,0.19147281046571096,0.08543152684128152,0.026503559316670477,0.11257769409376095,0.1637438644025836,0.14903216737441038,0.1134762635628751,0.18673067484963846,0.09642686364053443,0.06678663128983986,0.1981438851572379,0.030735032451372102,0.055449108351895315,0.20367158367985727,0.11443836082110792,0.23770022045453032,0.09660814031436837,0.12227555126896006,0.07201613147709907,0.16149530030188874,0.13000216604092685,0.2210892993773168,0.14770792863641058,0.22644134832439688,0.06805583816257954,0.16682772210944996,0.08662569558427691,0.0614228456076189,0.14091988703043723,0.07142871759014646,0.12145271894178378,0.09429957244756848,0.13206090946190152,0.05377144754902208,0.10919041241520999,0.04941087155401869,0.1981438851572378,0.05400579273691608,0.17800506347321332,0.16690891129868135,0.059912664173380814,0.08699606207514432,0.07748105431944352,0.07730855011786408,0.0789136765841526,0.0994952888397651,0.12127396815844049,0.07288758931970807,0.20253235629175936,0.08901226756412994,0.09301289445098049,0.06249306575146907,0.06292577235946317,0.08731335497535309,0.10859964404618128,0.13955499150252404,0.04665521500887859,0.08493660466168995,0.11520834918255163,0.059275010278223905,0.11665122543087192,0.11792468163075875,0.0,0.1000756972520015,0.10487619760078914,0.18014444085125025,0.08149826829481122
triangle,0.10691068137339887,0.181402962959898,0.12918710126407906,0.09211285039268857,0.13888222925879923,0.07362848290222568,0.027695765187149557,0.07836978190265442,0.10183737872331322,0.10940570896596802,0.22437105524567924,0.03697786888747068,0.06029852120050894,0.012778563841399082,0.11193580638367862,0.053714456368847974,0.11409437265071176,0.03168413807489012,0.15917564621890923,0.17586691719799097,0.15126611959308978,0.026414119962946625,0.0735199427252411,0.05928069097904942,0.11244214876946335,0.08614413836263257,0.09772399499821138,0.03896626493110955,0.10424623195014149,0.1813155455547354,0.05364442842504746,0.07435517302107553,0.056751230644075834,0.08307919319934076,0.06284618801844977,0.03400948402485282,0.024922837178992352,0.12577973409654075,0.06807999580916058,0.23466251977581953,0.12248854050457214,0.22480626224858724,0.10632766611785871,0.08709036333740838,0.17660114608217703,0.05798795371560839,0.03579540350438082,0.09799505024276678,0.17942283980375273,0.06622384669850867,0.041461426587812045,0.11292951277600327,0.1398050401736628,0.1530902185506351,0.1287361639141975,0.08193062004194318,0.17619534439137363,0.11111430114431864,0.06973073614673564,0.06660310198318475,0.1843991041591565,0.05496469069590637,0.10613072184634387,0.14112906773175737,0.12661727906796072,0.040396578277130724,0.15671366860866276,0.1000756972520015,0.0,0.056077651873160606,0.05762779027859333,0.17607702658062874
velcro,0.11681043398157787,0.21650061446819724,0.08348486100883168,0.06430271360620798,0.12996627784553605,0.1202273020830894,0.0739501113728187,0.1281657199464542,0.11779755715610019,0.12961777511756112,0.2247104465906844,0.0438945393828869,0.09105749874470337,0.05815540554423715,0.14939918931943463,0.1522579008527023,0.10246914045498323,0.03186560306622954,0.08337296122952587,0.11427104062603677,0.11717032486774781,0.05901178353317771,0.04079805251012114,0.12288177282685575,0.1775623611940107,0.1261600087686363,0.056865577941794254,0.0978411740365881,0.046485873628927754,0.2616265157125085,0.028094303651914787,0.15973765029811615,0.0862210473436057,0.11453671666711474,0.08583328249078404,0.032502209277987526,0.0347514765399094,0.15429071230814984,0.11472958724257387,0.2774729711330063,0.07475614539939246,0.18528681380649314,0.1188114598774882,0.1189892168650829,0.1984891316200713,0.08205885699082782,0.03404481267032944,0.13190995405496542,0.23845440660374384,0.10836597420519212,0.06590739992908257,0.06179870898164175,0.15772591098524147,0.17231086334862822,0.1596569328017069,0.10034258817780173,0.14310101991601976,0.14582203259508042,0.06627142241239425,0.08393757288579362,0.1396480176132343,0.07479480591449861,0.1545972070350483,0.19635376394381532,0.09411313286769607,0.09666185623533052,0.12472627754551513,0.10487619760078914,0.056077651873160606,0.0,0.05147273570068989,0.1445858702749101
yogurt,0.15103411103522413,0.26018611255635826,0.17909386451728548,0.1473149288645489,0.23529229511222371,0.07456214258300442,0.09833829205750111,0.18885436285733392,0.17473349217293854,0.09638928655277657,0.27466181136098,0.055703038815369865,0.036876586021159174,0.06175967636784918,0.1805491079032533,0.06812278557560258,0.18797751754710157,0.056830509897286996,0.14371602077473833,0.2197453851992176,0.08761384114682513,0.04053263873724211,0.08901540574169786,0.1751000187799968,0.18278710494668504,0.11372686029429213,0.09674690639254546,0.1057796642880674,0.07674740420378279,0.33328405925072035,0.04523781581300601,0.15635084108528363,0.12858573973848764,0.10551094941787797,0.1596498640418622,0.05271330269935026,0.05896930146389412,0.21503359472540784,0.11830654986059996,0.33005839848377283,0.14391217299659786,0.22713358010040063,0.1827966894011368,0.1347878538984023,0.20526530012886535,0.12477252921237392,0.037054215919807065,0.21902693995347366,0.30676093030585994,0.16685260122677825,0.09583938968220429,0.128509404569621,0.2255108912213335,0.13908173720751116,0.15669098201852716,0.10649205336856638,0.2240568214559321,0.20088044839227415,0.15267183509903992,0.13123460631425665,0.17651375670285485,0.13364262648240355,0.15865323844083346,0.19927010651306587,0.16517986904061788,0.10918874197166084,0.1537553124168326,0.18014444085125025,0.05762779027859333,0.05147273570068989,0.0,0.21427555603797332
zipper,0.10557280900008414,0.08676760934582806,0.13333333333333341,0.046016754018475714,0.08620265896637336,0.15170681430082522,0.12197129232555903,0.1010695190943921,0.1284540910466292,0.1078905822431212,0.08217025144226497,0.13066951475425792,0.2215795638922755,0.17789063867075827,0.14386273618493073,0.22519378208181928,0.1427121960636587,0.09887288622083412,0.18740079970660806,0.0725300537197272,0.16377532404055828,0.14441473610700295,0.19702425642486254,0.16436299671207155,0.16807895995878386,0.13068925029401002,0.3116529873223687,0.2221680730935226,0.24662919649911608,0.19436848026292453,0.2417312095376034,0.1423470905316454,0.06163334027890299,0.12437763561796655,0.1550528075493438,0.1661965488028998,0.12840898065020245,0.15002716432452656,0.09288526477785486,0.09507264816594485,0.07619047619047636,0.12308753630965585,0.07541445508896838,0.15096693653477622,0.11709796516116244,0.10124309451594238,0.163596427432823,0.11709796516116233,0.1182133284804805,0.10760900343867608,0.1129915507967797,0.12327553025490068,0.09148647484100403,0.11633825147368704,0.07936813806490273,0.052241795585452167,0.08217025144226486,0.08265393142837885,0.1108004436274107,0.16007894886838425,0.07354989009882862,0.08228942959672725,0.09808793214013367,0.09372557504179035,0.17216737802093596,0.14546995746906,0.11937517153373367,0.08149826829481122,0.17607702658062874,0.1445858702749101,0.21427555603797332,0.0
